Device,N_Sweeps,Mean_Intra_Distance,Std_Intra_Distance,Max_Intra_Distance,First_Last_Distance,Drift_Per_Sweep
82,5,1.1205165974898748,0.5428129878125731,2.151425311980783,2.151425311980783,0.5378563279951958
83,5,0.8766538669246973,0.334538024669739,1.5729830487003131,1.5729830487003138,0.39324576217507845
84,5,0.8638781076327549,0.34782745197656373,1.5646807292780254,1.5646807292780252,0.3911701823195063
85,5,0.8223693493373408,0.29998325478113264,1.4079814884407276,1.4079814884407278,0.35199537211018195
86,5,2.132911723147433,1.0939129779059302,4.175097387566777,4.175097387566774,1.0437743468916936
87,5,2.1750843742067345,1.088331422390532,4.226678736349537,4.226678736349535,1.0566696840873837
88,5,0.8252043396905222,0.30567539654547216,1.4485285633390073,1.448528563339007,0.36213214083475176
89,5,1.070265516535304,0.46074140452799234,1.9756094493713723,1.9756094493713725,0.4939023623428431
9,5,0.619906120648525,0.3935009878115241,1.1722876411032366,1.0892070174331108,0.2723017543582777
90,5,0.9440839972785939,0.34882687957818703,1.5937056314025637,1.5937056314025657,0.39842640785064143
91,5,1.4479461832647673,0.6904563498998119,2.814339207066605,2.8143392070666042,0.7035848017666511
92,5,1.2882821749350046,0.6175694453793643,2.4605766073115687,2.4605766073115714,0.6151441518278928
93,5,0.8469868454118222,0.3460768929037842,1.5400492807279405,1.5400492807279387,0.38501232018198467
94,5,1.0924462915424933,0.46499452150983545,1.8784820012604522,1.6356394665470895,0.40890986663677237
95,5,1.0149009668137852,0.4089389649648077,1.8100653767047246,1.8100653767047241,0.45251634417618103
96,5,1.1065281645812228,0.46417926248962343,1.9863516781390114,1.9863516781390105,0.4965879195347526
97,5,1.923926962226585,1.0222863859593805,3.7819583889452986,3.781958388945299,0.9454895972363248
98,5,1.2251325810180438,0.5500001481262033,2.2984261537889243,2.2984261537889217,0.5746065384472304
99,5,2.3934245560009595,1.1786622210088638,4.703103031536606,4.703103031536606,1.1757757578841515
